,Country,Region,GDP per Capita,CO2 per Capita,Air Quality,Biodiversity,Water Sanitation,Happiness Score
34,Spain,Western Europe,0.2586544850824478,0.15513626834381553,0.8035439652290204,0.9637791583636149,1.0,0.7203300190395598
35,Colombia,Latin America and Caribbean,0.05496383183486236,0.0469077568134172,0.6053493814777668,0.7962724182393623,0.5995959959599597,0.7097524857203299
36,Trinidad and Tobago,Latin America and Caribbean,0.1448692196292651,0.6855345911949686,0.6749582079572052,0.8848903997186731,0.5628956289562896,0.6953670404061774
37,Slovakia,Central and Eastern Europe,0.16474401311124062,0.18238993710691825,0.6398528920093616,0.947954518813738,0.6961969619696198,0.6913475777448697
38,El Salvador,Latin America and Caribbean,0.03253897953684443,0.031446540880503145,0.4080240722166501,0.6519751494549291,0.42339423394233944,0.6900782737465625
39,Nicaragua,Latin America and Caribbean,0.015099861282219332,0.025157232704402517,0.39786024740889353,0.8467940452467472,0.4195941959419594,0.6845779564205627
40,Poland,Central and Eastern Europe,0.13018305218346132,0.22877358490566038,0.5489802741558008,0.9721017465713281,0.6922969229692298,0.6807700444256397
41,Bahrain,Middle East and Northern Africa,0.20434292661242612,0.5718029350104823,0.5613507188231361,0.2323291525026374,0.6305963059630597,0.6769621324307173
42,Uzbekistan,Central and Eastern Europe,0.01083303107201946,0.08176100628930819,0.4881310598462055,0.20536865549173602,0.6411964119641198,0.6750581764332557
43,Kuwait,Middle East and Northern Africa,0.28979285651242875,0.6257861635220127,0.3650284185891007,0.8544133161411321,0.6578965789657898,0.6723080177702558
44,Thailand,Southeastern Asia,0.06016948802266218,0.10560796645702306,0.29053828151120026,0.7205485875043957,0.5936959369593696,0.6699809604400253
45,Italy,Western Europe,0.2939932970023108,0.1517295597484277,0.841658308258108,0.9454929082170905,1.0,0.6547493124603343
46,Ecuador,Latin America and Caribbean,0.0521888563800419,0.06813417190775682,0.4389836175192244,0.8280389168913374,0.5219952199521997,0.6490374444679501
47,Belize,Latin America and Caribbean,0.03964135318245602,0.030136268343815515,0.4751588097626213,0.938108076427148,0.4673946739467395,0.645441083139412
48,Lithuania,Central and Eastern Europe,0.16225796512547258,0.13050314465408805,0.6316282179872952,0.9423279803071151,0.5850958509585096,0.6445948804738737
49,Slovenia,Central and Eastern Europe,0.2221589407899758,0.1949685534591195,0.5206285523236376,0.9651857929902706,0.7058970589705899,0.643748677808335
50,Romania,Central and Eastern Europe,0.10337395419128999,0.10639412997903565,0.5705784018722835,0.9068104559840581,0.5989959899598997,0.6431140258091814
51,Latvia,Central and Eastern Europe,0.1511484652663938,0.10534591194968554,0.7939150785690405,0.9214629000117219,0.6061960619606196,0.640575417812566
52,Japan,Eastern Asia,0.3352997456321488,0.24606918238993714,0.8016048144433301,0.9014183565818777,0.9659996599966,0.6367675058176434
53,Mauritius,Sub-Saharan Africa,0.09424348216580877,0.0898846960167715,0.4706118355065196,0.2911733677177353,0.6104961049610497,0.631690289824413
54,Jamaica,Latin America and Caribbean,0.04367591499909572,0.07101677148846962,0.3780006686726847,0.8167858398780916,0.5103951039510396,0.6314787391580283
55,South Korea,Eastern Asia,0.26717794497853514,0.3553459119496855,0.6409896355733868,0.38940335247919344,0.96519965199652,0.6283054791622593
56,Russia,Central and Eastern Europe,0.09467476912927056,0.31734800838574423,0.7658308258107656,0.6118860625952408,0.6392963929639297,0.6145546858472604
57,Kazakhstan,Central and Eastern Europe,0.08198850152794651,0.4394654088050315,0.483049147442327,0.20267260579064586,0.6288962889628897,0.6103236725195684
58,Bolivia,Latin America and Caribbean,0.028159238512252785,0.05241090146750524,0.44399866265463067,0.880787715390927,0.44569445694456944,0.6022847471969539
59,Estonia,Central and Eastern Europe,0.197602153173387,0.4871593291404613,0.6012704781009697,0.9254483647872463,0.5844958449584496,0.5995345885339538
60,Paraguay,Latin America and Caribbean,0.04769400345742079,0.027777777777777783,0.5053159478435307,0.5928964951353884,0.4495944959449595,0.5872646498836471
61,Peru,Latin America and Caribbean,0.05731366021145793,0.04533542976939204,0.48632564359745917,0.821474621966944,0.5037950379503796,0.5834567378887243
62,Moldova,Central and Eastern Europe,0.02539836290518297,0.055031446540880505,0.5061852223336678,0.20642363146172785,0.6101961019610197,0.5785910725618786
63,Turkmenistan,Central and Eastern Europe,0.057531929265880966,0.3760482180293501,0.7812771648278167,0.18286250146524438,0.45959459594595947,0.5777448698963401
64,Hungary,Central and Eastern Europe,0.13655137065753875,0.14019916142557654,0.5635573386827148,0.9173602156839761,0.6625966259662598,0.5743600592341866
65,Libya,Middle East and Northern Africa,0.059895712682545406,0.22798742138364783,0.5871614844533604,0.08533583401711406,0.5492954929549296,0.5629363232494182
66,Philippines,Southeastern Asia,0.02432763312183798,0.03563941299790357,0.5788699431628219,0.7577071855585511,0.4285942859428594,0.554051195261265
67,Honduras,Latin America and Caribbean,0.01914923832285348,0.02803983228511531,0.2898027415580075,0.8283905755480013,0.34059340593405935,0.5498201819335731
68,Belarus,Central and Eastern Europe,0.05171679050437161,0.17741090146750524,0.6606486125041793,0.6115344039385769,0.6865968659686598,0.5453776179394965
69,Turkey,Middle East and Northern Africa,0.07818656047796006,0.13259958071278827,0.5307255098629222,0.1373813152033759,0.5927959279592797,0.5453776179394965
70,Pakistan,Southern Asia,0.0104036298996997,0.02489517819706499,0.032296890672016076,0.5474153088735201,0.2001920019200192,0.5430505606092659
71,Portugal,Western Europe,0.19881864013382106,0.13312368972746333,0.768505516549649,0.913960848669558,0.93589935899359,0.5299344192934208
72,Serbia,Central and Eastern Europe,0.05993891329720437,0.1637840670859539,0.48940153794717495,0.4266791700855702,0.6972969729697298,0.5273958112968056
73,Greece,Western Europe,0.17231952158493785,0.16954926624737948,0.6178535606820461,0.9078654319540499,1.0,0.5189337846414215
74,Lebanon,Middle East and Northern Africa,0.06873046101427312,0.10927672955974845,0.7170177198261452,0.19540499355292465,0.6030960309603097,0.5189337846414215
75,Montenegro,Central and Eastern Europe,0.07366694387775372,0.1637840670859539,0.5701103309929791,0.7071855585511663,0.7860978609786099,0.5166067273111912
76,Croatia,Central and Eastern Europe,0.1257899426281527,0.12159329140461217,0.42835172183216313,0.9589731567225411,0.7000970009700098,0.5111064099851916
77,Dominican Republic,Latin America and Caribbean,0.06684716132746178,0.05974842767295598,0.6698762955533266,0.8629703434532879,0.42399423994239943,0.5070869473238842
78,Algeria,Middle East and Northern Africa,0.03302418643249792,0.10246331236897276,0.6478769642260114,0.42070097292228337,0.6025960259602596,0.5056060926591919
79,Morocco,Middle East and Northern Africa,0.02535443715215767,0.04874213836477988,0.5940488131059847,0.8790294221076075,0.42239422394223947,0.49693251533742333
80,China,Eastern Asia,0.08162969154394942,0.20754716981132076,0.1887662988966901,0.6931192122846089,0.6823968239682398,0.4952401100063466
81,Azerbaijan,Central and Eastern Europe,0.03823577653849905,0.0909329140461216,0.6657305249080576,0.5826983940921345,0.4852948529485295,0.4857203300190396
82,Tajikistan,Central and Eastern Europe,0.004768225266680469,0.016247379454926627,0.19679037111334008,0.6279451412495605,0.29899298992989926,0.48529722868627023
85,Jordan,Middle East and Northern Africa,0.03411618399657753,0.06813417190775682,0.9025075225677031,0.12202555386238426,0.6881968819688197,0.4772583033636557
86,Nigeria,Sub-Saharan Africa,0.015093736022979363,0.014150943396226415,0.5974590437980609,0.6822177939280272,0.07749077490774908,0.4759889993653481
87,Kyrgyzstan,Central and Eastern Europe,0.00867601434283707,0.04245283018867925,0.2518221330658644,0.710116047356699,0.44739447394473947,0.4709117833721177
88,Bosnia and Herzegovina,Central and Eastern Europe,0.049789580420972424,0.20440251572327045,0.3204279505182213,0.15812917594654788,0.7153971539715398,0.47048868203934835
89,Mongolia,Eastern Asia,0.03308448965848306,0.16325995807127883,0.4193915078569041,0.7248857109365842,0.6053960539605396,0.4696424793738101
90,Vietnam,Southeastern Asia,0.019720560845587425,0.07285115303983229,0.16355733868271488,0.7200797092955105,0.5391953919539196,0.4649883647133488
91,Indonesia,Southeastern Asia,0.03112401864872963,0.0539832285115304,0.37726512871949186,0.6676825694525848,0.31409314093140933,0.46287285804950296
92,Bhutan,Southern Asia,0.025535160945894676,0.04874213836477988,0.2803744567034437,0.9712812097057789,0.3259932599325993,0.4605458007192722
93,Cameroon,Sub-Saharan Africa,0.010844808033029844,0.014675052410901468,0.2742226680040121,0.42339702262337353,0.13449134491344913,0.43790987941612003
94,Bulgaria,Central and Eastern Europe,0.07734829801720175,0.16535639412997905,0.5226345703778001,0.9371703200093774,0.7125971259712598,0.42902475142796703
95,Nepal,Southern Asia,0.006549562561445519,0.008385744234800839,0.0687395519893012,0.6456452936349782,0.23539235392353924,0.4178125661095833
96,Gabon,Sub-Saharan Africa,0.06600409799062676,0.08280922431865828,0.4146439317953862,0.8525378033055914,0.22229222292222925,0.3920033848106621
97,South Africa,Sub-Saharan Africa,0.05243940793146595,0.21698113207547173,0.2177866934135741,0.5954753252842573,0.2470924709247093,0.38481066215358584
98,Ivory Coast,Sub-Saharan Africa,0.012406998494423513,0.013888888888888892,0.4147107990638584,0.8231156956980423,0.09529095290952909,0.3735984768352021
99,Ghana,Sub-Saharan Africa,0.01659010951534534,0.017033542976939205,0.3318622534269476,0.7563005509318953,0.26519265192651925,0.37063676750581764
100,Senegal,Sub-Saharan Africa,0.01074350378936216,0.016509433962264154,0.32718154463390176,0.917008557027312,0.13669136691366915,0.3651364501798181
101,Laos,Southeastern Asia,0.01951336991826004,0.012840670859538786,0.21858910063523912,0.7423514242175594,0.27589275892758924,0.3634440448487414
102,Tunisia,Middle East and Northern Africa,0.02729059668715242,0.07311320754716981,0.7739217652958879,0.3981948188957918,0.5759957599575997,0.3568859741908186
103,Albania,Central and Eastern Europe,0.04294213719730485,0.04219077568134172,0.7241725175526581,0.725940686906576,0.6655966559665597,0.3556166701925112
104,Sierra Leone,Sub-Saharan Africa,0.0022535304681691962,0.00419287211740042,0.420929455031762,0.6469347087094126,0.024990249902499026,0.3524434101967423
105,Congo (Brazzaville),Sub-Saharan Africa,0.016121401285621603,0.033542976939203356,0.1830825810765631,0.9091548470284844,0.1025910259102591,0.349904802200127
106,Bangladesh,Southern Asia,0.012258602802955284,0.013888888888888892,0.007355399531929097,0.47051928261634035,0.28469284692846925,0.33742331288343563
107,Sri Lanka,Southern Asia,0.03291905704377361,0.02908805031446541,0.52423938482113,0.7846676825694524,0.5308953089530897,0.3312883435582822
108,Iraq,Middle East and Northern Africa,0.04780014839046941,0.12447589098532497,0.4413239719157473,0.17524323057085925,0.4104941049410494,0.3281150835625133
109,Mali,Sub-Saharan Africa,0.005395874554006578,0.0007861635220125787,0.489468405215647,0.5645293634978314,0.026890268902689026,0.3262111275650519
110,Namibia,Sub-Saharan Africa,0.04863618201944427,0.044811320754716985,0.4298228017385491,0.9648341343336068,0.15499154991549918,0.32494182356674417
111,Cambodia,Southeastern Asia,0.010643573658966012,0.01677148846960168,0.24199264460046815,0.7864259758527722,0.35259352593525933,0.32324941823566744
112,Burkina Faso,Sub-Saharan Africa,0.003810070995458474,0.00419287211740042,0.31481109996656637,0.8451529715156488,0.08449084490844908,0.3213454622382059
113,Egypt,Middle East and Northern Africa,0.019570479400554536,0.06525157232704404,0.6231360748913408,0.5737897081233149,0.32779327793277935,0.320287708906283
114,Mozambique,Sub-Saharan Africa,0.0019524689807413394,0.007599580712788261,0.4456034770979606,0.9029422107607549,0.1617916179161792,0.31986460757351387
115,Kenya,Sub-Saharan Africa,0.012363848924665723,0.009958071278825996,0.3258441992644601,0.7686086039151331,0.006290062900629006,0.3183837529088217
116,Zambia,Sub-Saharan Africa,0.010897726453948346,0.006813417190775681,0.5049147442326982,0.9999999999999999,0.0907909079090791,0.3114025809181299
117,Mauritania,Sub-Saharan Africa,0.007880873368547476,0.017819706498951784,0.37158141089936486,0.2134568045950064,0.14669146691466917,0.3069600169240533
118,Ethiopia,Sub-Saharan Africa,0.004301533936154034,0.003406708595387841,0.255633567368773,0.7683741648106903,0.0934909349093491,0.3056907129257457
119,Georgia,Central and Eastern Europe,0.03820110157385461,0.07232704402515724,0.40280842527582744,0.573086390809987,0.5992959929599296,0.3035752062618997
120,Armenia,Central and Eastern Europe,0.03386080619271429,0.05083857442348009,0.5164827816783686,0.7751728988395263,0.6193961939619397,0.29955574360059245
121,Myanmar,Southeastern Asia,0.009059188505023642,0.015199161425576521,0.4645937813440321,0.34345328800843977,0.31759317593175934,0.29680558493759257
122,Chad,Sub-Saharan Africa,0.003923678825397798,0.0005241090146750527,0.6429287863590774,0.6890165279568631,0.0031900319003190032,0.2953247302729004
123,Congo (Kinshasa),Sub-Saharan Africa,0.002492307156236123,0.0,0.13032430625208963,0.6370882663228227,0.1000910009100091,0.28347789295536285
124,India,Southern Asia,0.014937309069410687,0.05005241090146751,0.0,0.4183565818778572,0.15799157991579918,0.27184260630421
125,Niger,Sub-Saharan Africa,0.0012222268530129835,0.001834381551362684,0.3282514209294551,0.8474973625600749,0.024390243902439025,0.26676539031097957
126,Uganda,Sub-Saharan Africa,0.0031883702256910226,0.002358490566037736,0.3792711467736544,0.892040792404173,0.13099130991309915,0.26570763697905664
127,Benin,Sub-Saharan Africa,0.00541206423586862,0.016509433962264154,0.21711802072885328,0.722541319892158,0.06369063690636906,0.2614766236513645
128,Sudan,Sub-Saharan Africa,0.006062841735036387,0.009433962264150945,0.46539618856569714,0.3128589848786778,0.24459244592445928,0.26105352231859513
129,Ukraine,Central and Eastern Europe,0.024262840625695593,0.11635220125786164,0.40889334670678706,0.4180049232211933,0.6088960889608896,0.25343769832874974
130,Togo,Sub-Saharan Africa,0.0035018610193728855,0.008909853249475892,0.37632898696088274,0.6445903176649865,0.12919129191291914,0.23143642902475137
131,Guinea,Sub-Saharan Africa,0.005214894643766926,0.005241090146750525,0.3285188900033435,0.8187785722658539,0.12789127891278915,0.22403215570129043
132,Lesotho,Sub-Saharan Africa,0.008828886646358263,0.007599580712788261,0.3824807756603143,0.0467706013363029,0.028590285902859027,0.1910302517452931
133,Angola,Sub-Saharan Africa,0.027160645529339167,0.02489517819706499,0.3967903711133401,0.3018403469698745,0.09199091990919908,0.1882800930822932
134,Madagascar,Sub-Saharan Africa,0.0021977600526107977,0.0036687631027253675,0.3945837512537614,0.3484937287539561,0.04039040390403904,0.1838375290882166
135,Zimbabwe,Sub-Saharan Africa,0.016114757920634694,0.01939203354297694,0.12363757940488135,0.950533348962607,0.12189121891218913,0.1664903744446795
136,Afghanistan,Southern Asia,0.002141003258787788,0.006813417190775681,0.6209963223002342,0.0,0.25749257492574923,0.15379733446160349
137,Botswana,Sub-Saharan Africa,0.06863467869458163,0.08280922431865828,0.2845202273487128,0.9948423397022622,0.21799217992179926,0.14491220647345038
138,Malawi,Sub-Saharan Africa,0.0010109811232594424,0.001572327044025157,0.42166499498495497,0.9195873871761809,0.08279082790827907,0.14427755447429658
139,Haiti,Latin America and Caribbean,0.0051267469002651,0.007861635220125788,0.2656636576395855,0.011135857461024523,0.15449154491544917,0.14321980114237354
140,Liberia,Sub-Saharan Africa,0.003485233571626037,0.006027253668763104,0.23229689067201614,0.2451060836947603,0.047890478904789056,0.12481489316691352
141,Rwanda,Sub-Saharan Africa,0.004306955777750266,0.001572327044025157,0.421731862253427,0.5837533700621264,0.14959149591495918,0.1064099851914534
142,Tanzania,Sub-Saharan Africa,0.006782291080963381,0.005241090146750525,0.4551654964894685,0.9563943265736724,0.11799117991179912,0.08419716522107046
143,Central African Republic,Sub-Saharan Africa,0.001752792587292315,0.001834381551362684,0.2674690738883318,0.8927441097175007,0.0,0.03765601861645873
144,Burundi,Sub-Saharan Africa,0.0,0.0,0.21303911735205622,0.4715742585863322,0.008590085900859008,0.0
